filename,processing_time,file_size_mb,megapixels,width,height,codes_found,strategies_used,preprocessing_complexity,rotation_attempts,pixels_per_second,time_per_megapixel,overall_quality_score,contrast_score,contrast_category,sharpness_score,sharpness_category
PICT0039.JPG,1.566126,1.4602670669555664,6.642432,2976,2232,1,1,basic,0,4241313.917271025,0.23577599288935133,46.70115180781529,0.20992897418229226,medium,10.52734218585168,blurred
PICT00awd25.JPG,1.573831,1.4828758239746094,6.642432,2976,2232,1,1,basic,0,4220549.728655745,0.23693595960033914,40.1973642491028,0.19173662140055123,medium,9.168254027558666,blurred
PICT0034.JPG,1.574109,1.4233713150024414,6.642432,2976,2232,1,1,basic,0,4219804.346458854,0.23697781174124175,49.17255263991463,0.2052473087616957,medium,5.024793926469769,blurred
PICT0042.JPG,1.58012,1.4818363189697266,6.642432,2976,2232,2,1,basic,0,4203751.613801483,0.2378827513778086,46.69655678608805,0.2215772838149179,medium,7.330662724121587,blurred
PICT0041.JPG,1.587724,1.5655555725097656,6.642432,2976,2232,1,1,basic,0,4183618.8153608562,0.23902751281458354,39.960831343680205,0.24217936180082966,medium,8.810856010380004,blurred
PICT0038.JPG,1.598739,1.4762563705444336,6.642432,2976,2232,1,1,basic,0,4154794.497413274,0.24068579098739737,45.26869049222806,0.21601995016190303,medium,10.479418364069916,blurred
PICT0033.JPG,1.615156,1.4873991012573242,6.642432,2976,2232,1,1,basic,0,4112563.7399731046,0.24315732550969282,45.84031706116541,0.21836034227280504,medium,12.585335907845852,blurred
PICT0035.JPG,1.616676,1.4938316345214844,6.642432,2976,2232,2,1,basic,0,4108697.1044290876,0.24338615735923227,45.02993743591837,0.2210510380913903,medium,8.230655879718395,blurred
PICT00gh03.JPG,1.620483,1.566049575805664,6.642432,2976,2232,1,1,basic,0,4099044.5441266587,0.24395929081396692,47.38881670761988,0.22599950715760758,medium,10.923287727846505,blurred
05102009156.jpg,1.628121,0.14780330657958984,1.92,1600,1200,1,1,basic,0,1179273.5306528201,0.8479796875,43.527668909108314,0.20896058773623777,medium,103.64425569420543,moderate
PICT0009.JPG,1.630246,1.5785341262817383,6.642432,2976,2232,1,1,basic,0,4074496.732394988,0.24542908380544956,46.55263640140518,0.2063236073955833,medium,30.716330401115417,blurred
PICT0gh009.JPG,1.635969,1.561624526977539,6.642432,2976,2232,2,1,basic,0,4060243.1953172707,0.24629066582841946,50.387926181222525,0.1378141809449591,medium,6.42914071005423,blurred
PICT0016.JPG,1.638855,1.5800657272338867,6.642432,2976,2232,1,1,basic,0,4053093.16565529,0.24672514524800554,41.21938619350696,0.2013027661439579,medium,24.206225068862192,blurred
PICT0037.JPG,1.646592,1.5058917999267578,6.642432,2976,2232,2,1,basic,0,4034048.5074626864,0.2478899294716152,47.694125037233924,0.2293760091036156,medium,10.619770573980642,blurred
PICT0013.JPG,1.66022,1.588984489440918,6.642432,2976,2232,1,1,basic,0,4000934.8158677765,0.24994158765945965,48.75964552496792,0.23411767270248734,medium,9.365195555953465,blurred
PICT00gfh11.JPG,1.661483,1.568131446838379,6.642432,2976,2232,1,1,basic,0,3997893.4482026,0.25013172886075463,49.508539788124224,0.15157994048077716,medium,6.823545342896136,blurred
PICT0012.JPG,1.666701,1.5674123764038086,6.642432,2976,2232,1,1,basic,0,3985377.1012317147,0.25091728451266043,39.98331005050977,0.189885169320281,medium,16.556478250573363,blurred
PICT0030.JPG,1.681749,1.4915924072265625,6.642432,2976,2232,2,1,basic,0,3949716.634289659,0.2531827198231009,48.3957596111278,0.23402479885946484,medium,6.8184402885815025,blurred
PICT0031.JPG,1.690019,1.5053644180297852,6.642432,2976,2232,3,1,basic,0,3930388.948289931,0.2544277457413188,46.94537467232212,0.22174016421103046,medium,8.910477464090498,blurred
PICT00hfghg10.JPG,1.698328,1.5785322189331055,6.642432,2976,2232,1,1,basic,0,3911159.6817575875,0.25567864300304466,46.28421529125521,0.14570648642661593,medium,11.954802542023902,blurred
PICT0027.JPG,1.700494,1.5908870697021484,6.642432,2976,2232,1,1,basic,0,3906177.851847757,0.25600472838863836,42.972582366569846,0.25896208093868994,medium,8.029591420343708,blurred
PICT0010.JPG,1.700963,1.5330991744995117,6.642432,2976,2232,1,1,basic,0,3905100.8164198752,0.25607533505800284,50.43511255121527,0.20135642295323022,medium,8.71284267382784,blurred
PICTgf0010.JPG,1.701329,1.5701217651367188,6.642432,2976,2232,1,1,basic,0,3904260.7279368066,0.2561304353586156,49.68024876137714,0.15671530570127215,medium,7.307225262606054,blurred
PICT0ghgfhg012.JPG,1.704204,1.5869216918945312,6.642432,2976,2232,1,1,basic,0,3897674.222100171,0.25656325875823793,51.23332864124498,0.1583929647129485,medium,10.885838025854643,blurred
PICT0017.JPG,1.704752,1.5917606353759766,6.642432,2976,2232,1,1,basic,0,3896421.2976432936,0.2566457586618877,41.67748190247653,0.20251311096652763,medium,30.99131354993507,blurred
05102009120.jpg,1.706204,0.7676877975463867,3.145728,2048,1536,1,1,basic,0,1843699.8154968573,0.5423876444498698,60.40241505602266,0.2039160103628858,medium,775.2902884879659,sharp
PICT0015.JPG,1.711236,1.5692577362060547,6.642432,2976,2232,1,1,basic,0,3881657.4686367046,0.25762190715689676,47.21898486079543,0.1728661542723465,medium,15.991657382110754,blurred
05102009148.jpg,1.713382,0.18035888671875,1.92,1600,1200,1,1,basic,0,1120590.7380840934,0.8923864583333333,49.56193385669495,0.2568773746951418,medium,138.48883615123273,moderate
PICT0011.JPG,1.717034,1.5385732650756836,6.642432,2976,2232,1,1,basic,0,3868550.0694802785,0.25849478022507416,48.44205953483529,0.18703006733557834,medium,11.981145869141033,blurred
05102009126.jpg,1.718464,0.717961311340332,3.145728,2048,1536,1,1,basic,0,1830546.3483669136,0.5462849934895834,50.90102643088289,0.1724577443980025,medium,432.0887546041279,moderate
PICT0022.JPG,1.729231,1.6165761947631836,6.642432,2976,2232,1,1,basic,0,3841263.5443153633,0.2603310052703588,39.79578271636223,0.247396487405645,medium,19.949720524001087,blurred
05102009140.jpg,1.739721,0.582463264465332,3.145728,2048,1536,1,1,basic,0,1808179.587416603,0.5530424118041992,45.110471108727396,0.1842891164740928,medium,282.92022214478646,moderate
